Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Copacabana;4;3;2;200;8000.0;2700.0;600.0;40.0;Apartamento
Apartamento;Botafogo;3;2;1;105;4000.0;1104.0;0.0;38.095238095238095;Apartamento
Apartamento;Copacabana;3;1;0;200;7000.0;1700.0;520.0;35.0;Apartamento
Apartamento;Engenho Novo;2;1;1;176;880.0;900.0;153.0;5.0;Apartamento
Apartamento;Ipanema;3;1;0;87;4445.0;660.0;95.0;51.0919540229885;Apartamento
Apartamento;Barra da Tijuca;3;2;1;132;3200.0;2604.0;464.0;24.24242424242424;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;110;1800.0;750.0;150.0;16.363636363636363;Apartamento
Apartamento;Barra da Tijuca;1;2;0;55;1700.0;1780.0;0.0;30.90909090909091;Apartamento
Apartamento;Cachambi;1;0;0;40;800.0;130.0;14.0;20.0;Apartamento
Apartamento;Ipanema;2;2;2;90;5500.0;1800.0;300.0;61.11111111111112;Apartamento
Apartamento;Barra da Tijuca;4;2;1;140;3000.0;1402.0;0.0;21.428571428571427;Apartamento
Apartamento;Botafogo;2;1;1;75;3800.0;875.0;197.0;50.66666666666666;Apartamento
Apartamento;Barra da Tijuca;4;2;2;146;4900.0;1800.0;3500.0;33.56164383561644;Apartamento
Apartamento;Copacabana;3;1;1;110;4500.0;500.0;0.0;40.90909090909091;Apartamento
Apartamento;Barra da Tijuca;4;3;2;290;2500.0;3650.0;771.0;8.620689655172415;Apartamento
Apartamento;Ipanema;3;1;1;263;7500.0;3150.0;697.0;28.517110266159698;Apartamento
Apartamento;Península;2;2;1;72;3500.0;1400.0;150.0;48.61111111111112;Apartamento
Apartamento;Barra da Tijuca;3;2;1;201;4200.0;3563.0;0.0;20.895522388059703;Apartamento
Apartamento;Copacabana;4;1;1;270;8500.0;2477.0;7504.0;31.48148148148148;Apartamento
Apartamento;Ipanema;3;1;1;140;6500.0;1500.0;0.0;46.42857142857143;Apartamento
Apartamento;Copacabana;1;0;0;50;1500.0;340.0;76.0;30.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;89;1900.0;842.0;160.0;21.34831460674157;Apartamento
Apartamento;Méier;1;0;0;50;1200.0;280.0;20.0;24.0;Apartamento
Apartamento;Maracanã;2;1;0;81;2200.0;700.0;82.0;27.160493827160494;Apartamento
Apartamento;Barra da Tijuca;4;2;3;160;5000.0;2100.0;3100.0;31.25;Apartamento
Apartamento;Ipanema;3;2;1;120;7000.0;2008.0;423.0;58.333333333333336;Apartamento
Apartamento;Leblon;3;2;1;155;7500.0;1600.0;4000.0;48.38709677419355;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;145;2500.0;920.0;0.0;17.24137931034483;Apartamento
Apartamento;Flamengo;2;2;1;100;3500.0;760.0;172.0;35.0;Apartamento
Apartamento;Pechincha;2;1;0;59;1000.0;400.0;350.0;16.949152542372882;Apartamento
Apartamento;Flamengo;4;1;1;290;9200.0;1800.0;700.0;31.724137931034484;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1855.0;230.0;27.5;Apartamento
Apartamento;Botafogo;4;2;1;120;4700.0;1726.0;441.0;39.16666666666666;Apartamento
Apartamento;Barra da Tijuca;0;0;0;30;1600.0;988.0;193.0;53.333333333333336;Apartamento
Apartamento;Andaraí;2;1;0;71;1000.0;360.0;25.0;14.084507042253522;Apartamento
Apartamento;Leblon;2;1;1;100;3500.0;1930.0;400.0;35.0;Apartamento
Apartamento;Flamengo;2;1;1;94;2600.0;1823.0;0.0;27.659574468085108;Apartamento
Apartamento;Copacabana;1;0;0;44;1480.0;470.0;25.0;33.63636363636363;Apartamento
Apartamento;Penha Circular;2;0;1;78;1300.0;450.0;0.0;16.666666666666668;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;95;2000.0;700.0;110.0;21.05263157894737;Apartamento
Apartamento;Leblon;3;2;1;110;6000.0;1650.0;300.0;54.54545454545455;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;6870.0;3014.0;390.0;105.6923076923077;Apartamento
Apartamento;Botafogo;3;1;1;108;5100.0;1450.0;276.0;47.22222222222222;Apartamento
Apartamento;Leblon;2;2;2;150;4500.0;2100.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;156;6500.0;3000.0;1000.0;41.66666666666666;Apartamento
Apartamento;Botafogo;1;0;0;43;2400.0;1076.0;260.0;55.81395348837209;Apartamento
Apartamento;Barra da Tijuca;4;3;2;240;6500.0;3000.0;603.0;27.08333333333333;Apartamento
Apartamento;Leblon;2;1;1;110;5000.0;2535.0;385.0;45.45454545454545;Apartamento
Apartamento;Ipanema;2;1;1;80;3500.0;1100.0;345.0;43.75;Apartamento
Apartamento;Engenho Novo;2;0;0;50;900.0;250.0;0.0;18.0;Apartamento
Apartamento;Leblon;3;1;1;150;7000.0;2500.0;380.0;46.66666666666666;Apartamento
Apartamento;Copacabana;2;0;0;90;2600.0;757.0;207.0;28.88888888888889;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;68;2000.0;593.0;75.0;29.41176470588235;Apartamento
Apartamento;Todos os Santos;2;0;0;70;1200.0;300.0;0.0;17.142857142857142;Apartamento
Apartamento;Campo Grande;2;1;0;50;750.0;230.0;0.0;15.0;Apartamento
Apartamento;Botafogo;2;1;1;70;2800.0;705.0;1168.0;40.0;Apartamento
Apartamento;Cosme Velho;2;1;1;86;2600.0;715.0;0.0;30.232558139534884;Apartamento
Apartamento;Tijuca;2;0;0;52;1400.0;740.0;202.0;26.923076923076923;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;950.0;256.0;26.13636363636364;Apartamento
Apartamento;Urca;2;0;1;95;3900.0;300.0;95.0;41.05263157894737;Apartamento
Apartamento;Lagoa;4;2;1;181;5800.0;3091.0;783.0;32.04419889502763;Apartamento
Apartamento;Campo Grande;2;0;0;75;1000.0;270.0;0.0;13.333333333333334;Apartamento
Apartamento;Leme;1;0;1;60;2300.0;600.0;51.0;38.333333333333336;Apartamento
Apartamento;Lagoa;2;1;1;81;4350.0;689.0;237.0;53.7037037037037;Apartamento
Apartamento;Vila Valqueire;2;0;0;70;850.0;100.0;42.0;12.142857142857142;Apartamento
Apartamento;Copacabana;1;0;0;50;1800.0;600.0;30.0;36.0;Apartamento
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0;23.33333333333333;Apartamento
Apartamento;Tijuca;3;2;1;84;2350.0;950.0;890.0;27.976190476190474;Apartamento
Apartamento;Barra da Tijuca;3;4;3;170;5500.0;1317.0;590.0;32.35294117647059;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;2;92;3000.0;1300.0;127.0;32.608695652173914;Apartamento
Apartamento;Praça Seca;1;0;0;60;750.0;30.0;0.0;12.5;Apartamento
Apartamento;Leblon;1;1;0;82;1900.0;1700.0;348.0;23.170731707317078;Apartamento
Apartamento;Grajaú;2;0;0;60;1300.0;600.0;0.0;21.666666666666668;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;1;160;1900.0;1038.0;158.0;11.875;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;1150.0;650.0;86.0;16.428571428571427;Apartamento
Apartamento;Copacabana;2;0;1;90;3400.0;1400.0;122.0;37.77777777777778;Apartamento
Apartamento;Vila da Penha;2;0;0;60;1310.0;180.0;35.0;21.83333333333333;Apartamento
Apartamento;Centro;2;0;0;76;1500.0;699.0;231.0;19.73684210526316;Apartamento
Apartamento;Ipanema;3;1;1;140;6500.0;1800.0;506.0;46.42857142857143;Apartamento
Apartamento;Leblon;2;0;0;60;3500.0;480.0;151125.0;58.333333333333336;Apartamento
Apartamento;Barra da Tijuca;1;1;0;69;1300.0;1470.0;0.0;18.84057971014493;Apartamento
Apartamento;Botafogo;1;1;0;63;2000.0;880.0;100.0;31.746031746031747;Apartamento
Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2045.0;444.0;9.578544061302685;Apartamento
Apartamento;Barra da Tijuca;2;2;1;72;1450.0;975.0;167.0;20.13888888888889;Apartamento
Apartamento;Leme;3;1;0;90;3600.0;900.0;350.0;40.0;Apartamento
Apartamento;Ipanema;2;1;1;75;4800.0;865.0;118.0;64.0;Apartamento
Apartamento;Copacabana;3;1;0;200;9500.0;1600.0;500.0;47.5;Apartamento
Apartamento;Tijuca;1;0;0;40;1100.0;500.0;20.0;27.5;Apartamento
Apartamento;Tijuca;2;1;0;90;1300.0;769.0;0.0;14.444444444444445;Apartamento
Apartamento;Barra da Tijuca;4;3;2;225;7000.0;3200.0;8000.0;31.11111111111111;Apartamento
Apartamento;Vila Isabel;2;1;1;50;900.0;870.0;47.0;18.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;160;6700.0;2300.0;434.0;41.875;Apartamento
Apartamento;Copacabana;3;0;1;130;4000.0;1400.0;190.0;30.76923076923077;Apartamento
Apartamento;Ipanema;3;1;1;180;7500.0;2930.0;0.0;41.66666666666666;Apartamento
Apartamento;Quintino Bocaiúva;1;1;0;39;600.0;354.0;0.0;15.384615384615383;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;60;1000.0;70.0;0.0;16.666666666666668;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2400.0;1155.0;0.0;26.666666666666668;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2000.0;1100.0;3200.0;28.571428571428573;Apartamento
Apartamento;Méier;2;1;0;60;1000.0;580.0;150.0;16.666666666666668;Apartamento
Apartamento;Irajá;2;0;0;50;750.0;213.0;0.0;15.0;Apartamento
Apartamento;Lapa;0;0;0;30;900.0;280.0;22.0;30.0;Apartamento
Apartamento;Copacabana;3;0;0;130;2800.0;1250.0;315.0;21.53846153846154;Apartamento
Apartamento;Flamengo;2;1;0;130;4600.0;640.0;0.0;35.38461538461539;Apartamento
Apartamento;Copacabana;1;1;0;45;2300.0;1100.0;0.0;51.11111111111112;Apartamento
Apartamento;Copacabana;3;0;0;100;3200.0;860.0;0.0;32.0;Apartamento
Apartamento;Leblon;2;0;1;70;5500.0;830.0;141.0;78.57142857142857;Apartamento
Apartamento;Flamengo;3;0;0;121;2200.0;1249.0;0.0;18.181818181818183;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;1800.0;528.0;191.0;18.0;Apartamento
Apartamento;Laranjeiras;3;0;0;83;2300.0;886.0;131.0;27.710843373493976;Apartamento
Apartamento;Barra da Tijuca;3;4;2;270;8000.0;1450.0;550.0;29.62962962962963;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1309.0;0.0;31.11111111111111;Apartamento
Apartamento;Curicica;3;1;1;82;1600.0;610.0;850.0;19.51219512195122;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;38.46153846153846;Apartamento
Apartamento;Barra da Tijuca;2;2;2;69;2000.0;1275.0;1203.0;28.98550724637681;Apartamento
Apartamento;Laranjeiras;2;1;0;75;1900.0;820.0;112.0;25.33333333333333;Apartamento
Apartamento;Leblon;3;1;0;90;4690.0;926.0;254.0;52.11111111111112;Apartamento
Apartamento;Lins de Vasconcelos;1;1;0;62;900.0;500.0;0.0;14.516129032258064;Apartamento
Apartamento;Campo Grande;2;1;0;60;700.0;360.0;0.0;11.666666666666666;Apartamento
Apartamento;Flamengo;1;1;0;35;1000.0;490.0;0.0;28.571428571428573;Apartamento
Apartamento;Copacabana;1;0;0;45;2000.0;610.0;0.0;44.44444444444444;Apartamento
Apartamento;Vila Valqueire;3;1;1;107;1700.0;300.0;853.0;15.88785046728972;Apartamento
Apartamento;Catete;2;0;0;69;1900.0;578.0;138.0;27.536231884057973;Apartamento
Apartamento;Lagoa;2;1;1;80;3000.0;2600.0;0.0;37.5;Apartamento
Apartamento;Jardim Botânico;3;1;2;170;6000.0;860.0;400.0;35.294117647058826;Apartamento
Apartamento;Leblon;3;0;1;155;7500.0;1550.0;530.0;48.38709677419355;Apartamento
Apartamento;Laranjeiras;3;0;1;100;3100.0;920.0;0.0;31.0;Apartamento
Apartamento;Leme;1;0;0;35;1900.0;500.0;350.0;54.285714285714285;Apartamento
Apartamento;Tijuca;1;1;0;48;1200.0;650.0;21.0;25.0;Apartamento
Apartamento;Ipanema;3;1;1;158;7000.0;1700.0;484.0;44.30379746835443;Apartamento
Apartamento;Botafogo;2;1;1;67;2400.0;930.0;150.0;35.82089552238806;Apartamento
Apartamento;Leblon;1;1;0;59;2450.0;1707.0;313.0;41.52542372881356;Apartamento
Apartamento;Vista Alegre;2;0;0;85;1100.0;150.0;0.0;12.941176470588236;Apartamento
Apartamento;Cosme Velho;2;1;0;87;2200.0;720.0;170.0;25.28735632183908;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2700.0;890.0;2400.0;34.61538461538461;Apartamento
Apartamento;Jacarepaguá;2;1;1;71;1400.0;766.0;63.0;19.718309859154928;Apartamento
Apartamento;Ipanema;2;1;1;100;6000.0;4500.0;443.0;60.0;Apartamento
Apartamento;Catete;2;1;0;84;3500.0;1376.0;214.0;41.66666666666666;Apartamento
Apartamento;Cachambi;2;1;0;60;1200.0;300.0;0.0;20.0;Apartamento
Apartamento;Botafogo;2;1;1;84;2500.0;1400.0;200.0;29.761904761904763;Apartamento
Apartamento;Barra da Tijuca;2;1;0;58;1250.0;676.0;0.0;21.55172413793104;Apartamento
Apartamento;Flamengo;1;0;0;36;1000.0;495.0;55.0;27.77777777777778;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;200;3950.0;1000.0;0.0;19.75;Apartamento
Apartamento;Leblon;4;2;1;123;7000.0;1800.0;655.0;56.91056910569106;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;91;2500.0;1650.0;250.0;27.47252747252747;Apartamento
Apartamento;Ipanema;1;1;0;38;2300.0;630.0;102.0;60.526315789473685;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;105;2100.0;648.0;156.0;20.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;2400.0;1600.0;4500.0;17.142857142857142;Apartamento
Apartamento;Campo Grande;2;1;0;48;700.0;320.0;0.0;14.583333333333334;Apartamento
Apartamento;Ipanema;4;2;2;250;9000.0;3700.0;1133.0;36.0;Apartamento
Apartamento;Barra da Tijuca;4;3;1;260;9500.0;2800.0;0.0;36.53846153846154;Apartamento
Apartamento;Copacabana;4;0;0;135;4200.0;880.0;0.0;31.11111111111111;Apartamento
Apartamento;Ipanema;3;0;1;50;9500.0;3600.0;0.0;190.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;76;2000.0;1070.0;140.0;26.31578947368421;Apartamento
Apartamento;Oswaldo Cruz;3;0;0;65;1350.0;305.0;0.0;20.76923076923077;Apartamento
Apartamento;Penha;2;1;1;56;1500.0;438.0;0.0;26.785714285714285;Apartamento
Apartamento;Tijuca;3;1;0;115;2400.0;524.0;110.0;20.869565217391305;Apartamento
Apartamento;Vila Isabel;1;0;0;45;1000.0;350.0;20.0;22.22222222222222;Apartamento
Apartamento;Flamengo;3;1;2;155;6500.0;1300.0;576.0;41.935483870967744;Apartamento
Apartamento;Barra da Tijuca;3;2;1;170;4700.0;1500.0;500.0;27.647058823529413;Apartamento
Apartamento;Ipanema;2;1;0;63;4000.0;723.0;172.0;63.49206349206349;Apartamento
Apartamento;Jardim Botânico;2;1;1;75;3900.0;1500.0;0.0;52.0;Apartamento
Apartamento;Campo Grande;1;1;0;55;750.0;517.0;0.0;13.636363636363637;Apartamento
Apartamento;Copacabana;3;1;0;90;4500.0;1300.0;395.0;50.0;Apartamento
Apartamento;Itanhangá;2;1;0;60;950.0;550.0;0.0;15.833333333333334;Apartamento
Apartamento;Botafogo;3;1;0;105;2500.0;1084.0;207.0;23.80952380952381;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;3000.0;2922.0;350.0;38.46153846153846;Apartamento
Apartamento;Irajá;2;1;0;44;750.0;110.0;0.0;17.045454545454547;Apartamento
Apartamento;Ipanema;3;1;1;160;6000.0;1700.0;591.0;37.5;Apartamento
Apartamento;Copacabana;1;0;0;150;3000.0;1750.0;215.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;170;5000.0;850.0;350.0;29.41176470588235;Apartamento
Apartamento;Copacabana;3;1;1;120;3400.0;1900.0;200.0;28.33333333333333;Apartamento
Apartamento;Ipanema;3;1;1;140;6500.0;1750.0;10.0;46.42857142857143;Apartamento
Apartamento;Botafogo;2;1;1;80;4300.0;1379.0;187.0;53.75;Apartamento
Apartamento;Tijuca;2;0;0;70;1800.0;939.0;63.0;25.714285714285715;Apartamento
Apartamento;Humaitá;3;1;1;97;3300.0;1500.0;170.0;34.02061855670103;Apartamento
Apartamento;Flamengo;1;0;0;65;2900.0;622.0;130.0;44.61538461538461;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;140;2900.0;570.0;0.0;20.714285714285715;Apartamento
Apartamento;Barra da Tijuca;2;2;1;110;4500.0;1960.0;589.0;40.90909090909091;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;69;1100.0;800.0;517.0;15.942028985507246;Apartamento
Apartamento;Copacabana;2;0;0;71;2200.0;580.0;0.0;30.985915492957748;Apartamento
Apartamento;Barra da Tijuca;3;1;1;85;2400.0;980.0;256.0;28.235294117647054;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0;19.23076923076923;Apartamento
Apartamento;Jacarepaguá;2;1;0;48;800.0;572.0;0.0;16.666666666666668;Apartamento
Apartamento;Botafogo;1;1;0;65;2200.0;880.0;125.0;33.84615384615385;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;74;1550.0;1034.0;80.0;20.945945945945947;Apartamento
Apartamento;Flamengo;2;0;0;68;2500.0;870.0;102.0;36.76470588235294;Apartamento
Apartamento;Ipanema;4;2;1;236;6800.0;2700.0;700.0;28.8135593220339;Apartamento
Apartamento;Flamengo;5;2;1;300;5500.0;2721.0;709.0;18.33333333333333;Apartamento
Apartamento;Taquara;1;1;0;83;1200.0;578.0;0.0;14.457831325301203;Apartamento
Apartamento;Barra da Tijuca;4;2;1;20;4800.0;1500.0;0.0;240.0;Apartamento
Apartamento;Méier;3;1;1;85;1700.0;900.0;1350.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;84;3400.0;656.0;307.0;40.47619047619048;Apartamento
Apartamento;Botafogo;2;0;1;85;3000.0;700.0;145.0;35.294117647058826;Apartamento
Apartamento;Botafogo;1;1;1;58;2900.0;1275.0;126.0;50.0;Apartamento
Apartamento;Camorim;3;1;1;65;1350.0;560.0;700.0;20.76923076923077;Apartamento
Apartamento;Ipanema;2;0;0;100;2700.0;1580.0;180.0;27.0;Apartamento
Apartamento;Andaraí;3;1;2;66;800.0;620.0;25.0;12.12121212121212;Apartamento
Apartamento;Anil;3;1;0;65;850.0;430.0;0.0;13.076923076923077;Apartamento
Apartamento;Barra da Tijuca;2;2;0;105;6000.0;2450.0;270.0;57.142857142857146;Apartamento
Apartamento;Copacabana;1;0;0;44;1900.0;460.0;25.0;43.18181818181818;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1690.0;620.0;155.0;18.77777777777778;Apartamento
Apartamento;Copacabana;1;0;0;32;1200.0;430.0;29.0;37.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1200.0;200.0;40.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;3;190;3950.0;1290.0;300.0;20.789473684210527;Apartamento
Apartamento;Ipanema;3;1;1;107;6000.0;1260.0;328.0;56.07476635514018;Apartamento
Apartamento;São Cristóvão;2;1;0;50;990.0;375.0;15.0;19.8;Apartamento
Apartamento;Leblon;2;1;1;73;5500.0;1870.0;400.0;75.34246575342466;Apartamento
Apartamento;Leblon;1;0;1;50;2990.0;1725.0;259.0;59.8;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;2;80;3500.0;1370.0;240.0;43.75;Apartamento
Apartamento;Engenho Novo;2;1;0;92;900.0;660.0;93.0;9.782608695652174;Apartamento
Apartamento;Flamengo;3;1;0;100;3300.0;700.0;147.0;33.0;Apartamento
Apartamento;Ipanema;3;1;1;162;7000.0;1620.0;450.0;43.20987654320987;Apartamento
Apartamento;Copacabana;1;0;0;31;1100.0;397.0;67.0;35.483870967741936;Apartamento
Apartamento;Barra da Tijuca;4;3;2;225;7600.0;2651.0;720.0;33.77777777777778;Apartamento
Apartamento;Jardim Botânico;3;2;1;145;4500.0;1575.0;0.0;31.03448275862069;Apartamento
Apartamento;Barra da Tijuca;3;2;2;210;4200.0;2800.0;0.0;20.0;Apartamento
Apartamento;Botafogo;3;2;1;104;3650.0;1870.0;254.0;35.09615384615385;Apartamento
Apartamento;Camorim;3;2;1;161;1500.0;900.0;2700.0;9.316770186335404;Apartamento
Apartamento;Tijuca;3;0;1;85;1500.0;763.0;137.0;17.647058823529413;Apartamento
Apartamento;Barra da Tijuca;4;3;4;200;8000.0;4300.0;0.0;40.0;Apartamento
Apartamento;Taquara;3;1;3;82;1600.0;700.0;95.0;19.51219512195122;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;57;1500.0;606.0;77.0;26.31578947368421;Apartamento
Apartamento;Copacabana;3;0;0;100;3000.0;650.0;0.0;30.0;Apartamento
Apartamento;Flamengo;1;1;0;44;1799.0;440.0;20.0;40.88636363636363;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;69;2300.0;550.0;1400.0;33.333333333333336;Apartamento
Apartamento;Copacabana;1;0;0;35;1600.0;500.0;0.0;45.71428571428572;Apartamento
Apartamento;Botafogo;3;2;1;105;5000.0;1800.0;2570.0;47.61904761904762;Apartamento
Apartamento;Ipanema;3;1;1;145;8000.0;1550.0;438.0;55.172413793103445;Apartamento
Apartamento;Flamengo;2;0;0;86;2500.0;634.0;143.0;29.069767441860463;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;75;1190.0;570.0;50.0;15.866666666666667;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1700.0;230.0;27.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;85;2000.0;690.0;142.0;23.529411764705884;Apartamento
Apartamento;Copacabana;2;0;0;70;3500.0;500.0;92.0;50.0;Apartamento
Apartamento;Catete;3;1;1;94;3000.0;1227.0;0.0;31.91489361702128;Apartamento
Apartamento;Leblon;1;1;0;54;3990.0;1590.0;110.0;73.88888888888889;Apartamento
Apartamento;Flamengo;4;1;2;269;8500.0;2200.0;540.0;31.598513011152416;Apartamento
Apartamento;Tijuca;2;1;0;99;1800.0;660.0;141.0;18.181818181818183;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2600.0;540.0;140.0;28.88888888888889;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2500.0;1000.0;200.0;35.714285714285715;Apartamento
Apartamento;Copacabana;2;1;1;85;2600.0;819.0;136.0;30.58823529411765;Apartamento
Apartamento;Santa Teresa;3;0;0;96;2600.0;448.0;0.0;27.08333333333333;Apartamento
Apartamento;Centro;1;1;0;38;1200.0;381.0;14.0;31.57894736842105;Apartamento
Apartamento;Flamengo;1;0;0;55;1800.0;500.0;30.0;32.72727272727273;Apartamento
Apartamento;Tijuca;1;1;0;54;1600.0;690.0;0.0;29.62962962962963;Apartamento
Apartamento;Tijuca;2;0;0;70;1700.0;690.0;80.0;24.285714285714285;Apartamento
Apartamento;Tijuca;2;0;0;75;1800.0;574.0;24.0;24.0;Apartamento
Apartamento;Copacabana;4;1;0;295;4999.0;2100.0;530.0;16.945762711864408;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;195;2800.0;750.0;450.0;14.35897435897436;Apartamento
Apartamento;Barra da Tijuca;1;1;1;60;1600.0;1095.0;107.0;26.666666666666668;Apartamento
Apartamento;Lagoa;4;1;1;178;5100.0;1900.0;550.0;28.651685393258425;Apartamento
Apartamento;Copacabana;3;1;1;126;3200.0;1430.0;187.0;25.396825396825395;Apartamento
Apartamento;Tijuca;3;1;0;100;2000.0;800.0;0.0;20.0;Apartamento
Apartamento;Curicica;2;1;0;44;1100.0;395.0;162.0;25.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;100;2900.0;754.0;0.0;29.0;Apartamento
Apartamento;Ipanema;2;1;1;90;5300.0;1350.0;350.0;58.888888888888886;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;75;3000.0;804.0;135.0;40.0;Apartamento
Apartamento;Engenho Novo;1;0;0;46;1100.0;500.0;0.0;23.91304347826087;Apartamento
Apartamento;Barra da Tijuca;2;2;1;84;2300.0;1308.0;214.0;27.38095238095238;Apartamento
Apartamento;Pechincha;3;1;1;90;1150.0;837.0;116.0;12.77777777777778;Apartamento
Apartamento;Tijuca;3;1;1;100;3000.0;880.0;131.0;30.0;Apartamento
Apartamento;Jardim Guanabara;3;2;1;120;2250.0;451.0;254.0;18.75;Apartamento
Apartamento;Barra da Tijuca;3;1;1;85;1800.0;1200.0;0.0;21.176470588235293;Apartamento
Apartamento;Laranjeiras;3;1;1;93;3000.0;1100.0;0.0;32.25806451612903;Apartamento
Apartamento;Botafogo;3;2;1;120;5500.0;1420.0;0.0;45.833333333333336;Apartamento
Apartamento;Engenho da Rainha;2;1;0;52;700.0;576.0;0.0;13.461538461538462;Apartamento
Apartamento;Laranjeiras;1;0;0;24;900.0;415.0;29.0;37.5;Apartamento
Apartamento;Leblon;2;0;0;78;3100.0;890.0;202.0;39.74358974358975;Apartamento
Apartamento;Copacabana;3;0;0;154;4500.0;1800.0;0.0;29.22077922077922;Apartamento
Apartamento;Rocha Miranda;2;1;0;55;1100.0;220.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1200.0;250.0;37.5;Apartamento
Apartamento;Tijuca;2;0;0;84;1700.0;690.0;0.0;20.23809523809524;Apartamento
Apartamento;Gávea;3;1;1;107;4500.0;1142.0;255.0;42.05607476635514;Apartamento
Apartamento;Ipanema;3;1;1;126;6000.0;1516.0;590.0;47.61904761904762;Apartamento
Apartamento;Madureira;2;0;0;53;900.0;250.0;0.0;16.9811320754717;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;3000.0;1350.0;180.0;38.96103896103896;Apartamento
Apartamento;Campo Grande;2;1;0;58;700.0;130.0;0.0;12.06896551724138;Apartamento
Apartamento;Jacarepaguá;2;1;0;55;1000.0;480.0;52.0;18.181818181818183;Apartamento
Apartamento;Laranjeiras;1;0;0;25;1300.0;450.0;25.0;52.0;Apartamento
Apartamento;Bonsucesso;2;0;0;57;1100.0;450.0;0.0;19.29824561403509;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;106;1700.0;650.0;206.0;16.037735849056602;Apartamento
Apartamento;Flamengo;3;1;1;100;3700.0;660.0;182.0;37.0;Apartamento
Apartamento;Copacabana;2;0;0;90;2300.0;772.0;191.0;25.55555555555556;Apartamento
Apartamento;Centro;2;0;0;47;1200.0;515.0;50.0;25.53191489361702;Apartamento
Apartamento;Lagoa;3;1;0;115;4200.0;990.0;220.0;36.52173913043478;Apartamento
Apartamento;Realengo;3;1;1;100;1400.0;605.0;0.0;14.0;Apartamento
Apartamento;Copacabana;2;0;1;80;3500.0;650.0;80.0;43.75;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;120;1990.0;980.0;153.0;16.583333333333332;Apartamento
Apartamento;Vila Isabel;3;2;0;95;1600.0;700.0;0.0;16.842105263157894;Apartamento
Apartamento;Ipanema;3;2;2;113;9000.0;1885.0;580.0;79.64601769911505;Apartamento
